"PUBLICATION_NUMBER","PUBLICATION_DATE","IPO_LOCATION","APPLICATION_TYPE_DESC","APPLICATION_NUMBER","DATE_OF_FILING","TITLE_OF_INVENTION","FIELD_OF_INVENTION","NO_OF_PAGES","NO_OF_CLAIMS","DATE_UPDATED_d_m_y"
"17/2016","22/04/2016","Chennai","CONVENTION APPLICATION","2047/CHE/2007","12/09/2007","PRINTING MACHINE","MECHANICAL","26","27","19/04/2023"
"17/2016","22/04/2016","Kolkata","CONVENTION APPLICATION","2077/KOL/2008","28/11/2008","A METHOD FOR LIMITING A TEMPERATURE OF A PM FILTER","MECHANICAL","17","18","19/04/2023"
"17/2016","22/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2125/MUMNP/2009","16/11/2009","“CONVERSION OF CARBON DIOXIDE TO METHANOL USING BI-REFORMING OF METHANE OR NATURAL GAS”","CHEMISTRY","27","11","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2170/CHENP/2008","01/05/2008","AN INTERRUPTING CHAMBER HAVING TWO COMPRESSION CHAMBERS","ELECTRICAL","34","26","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2228/CHENP/2008","05/05/2008","SINKING METHOD USED IN A TANDEM SHIPBUILDING PROCESS","MECHANICAL","26","5","19/04/2023"
"17/2016","22/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2293/MUMNP/2010","29/10/2010","SHADING COMPOSITION","CHEMISTRY","29","11","19/04/2023"
"17/2016","22/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2321/MUMNP/2009","14/12/2009","“CATALYST FOR CONVERSION OF HYDROCARBONS, PROCESS OF MAKING AND PROCESS OF USING THEREOF - INCORPORATION-1”","CHEMISTRY","39","17","19/04/2023"
"17/2016","22/04/2016","Mumbai","ORDINARY APPLICATION","234/MUM/2006","17/05/2006","ACID RESISTANT COATING COMPOSITION ON STAINLESS STEEL","CHEMISTRY","16","8","19/04/2023"
"17/2016","22/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2349/MUMNP/2009","17/12/2009","“ENVIORNMENTALLY BENEFICIAL METHOD OF PRODUCING METHANOL”","CHEMISTRY","26","14","19/04/2023"
"17/2016","22/04/2016","Chennai","CONVENTION APPLICATION","242/CHE/2007","02/02/2007","ELECTRIC PANEL","CIVIL","17","18","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2471/DELNP/2008","24/03/2008","""A MOTOR VEHICLE HEAD LIGHT MODULE""","MECHANICAL","34","13","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2524/CHENP/2009","05/05/2009","AUTOFRETTAGE PROCESS AND AUTOFRETTAGE APPARATUS","MECHANICAL","17","19","19/04/2023"
"17/2016","22/04/2016","Mumbai","ORDINARY APPLICATION","2532/MUM/2008","03/12/2008","PROCESS FOR SEPARATING OIL AND SOAP STOCK","CHEMISTRY","17","13","19/04/2023"
"17/2016","22/04/2016","Mumbai","ORDINARY APPLICATION","266/MUM/2011","31/01/2011","LIPOPOLYMERIC NANOCAPSULES FOR DELIVERING HYDROPHOBIC DRUGS","CHEMISTRY","28","9","19/04/2023"
"17/2016","22/04/2016","Mumbai","ORDINARY APPLICATION","2664/MUM/2011","20/09/2011","FLUORIDE REMOVAL FOR WATER PURIFICATION","CHEMISTRY","31","21","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2679/DELNP/2009","23/04/2009","""A CELL CULTURE MEDIUM""","BIOCHEMISTRY","87","46","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2754/DELNP/2009","27/04/2009","""A METHOD OF MAKING  STANNSOPORFIN AND STANNSOPORFIN SO PRODUCED""","CHEMISTRY","48","32","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3078/DELNP/2004","07/10/2004","""ALUMINUM CONDUCTOR COMPOSITE CORE REINFORCED CABLE AND METHOD OF MANUFACTURE""","CIVIL","1","53","19/04/2023"
"17/2016","22/04/2016","Chennai","DIVISIONAL PCT NATIONAL PHASE APPLICATION","3121/CHENP/2007","13/07/2007","METHOD OF TRANSMITTING  AND RECEIVING IN AN INTERACTIVE TELEVISION AND AN APPARATUS FOR RECORDING AND PLAYING IN AN INTERACTIVE TELEVISION","ELECTRONICS","19","16","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3140/CHENP/2006","30/08/2006","PHARMACEUTICAL COMPOSITIONS COMPRISING IBOPAMINE MALEATE AND PROCESS FOR PREPARING THE SAME","CHEMISTRY","8","11","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","3147/KOLNP/2008","31/07/2008","A METHOD FOR THE MANUFACTURE OF AN AT LEAST PARTIALLY CORROSION PROTECTED AND IN PARTICULAR SHINY METALLIC OR NON-METALLIC SUBSTRATE","CHEMISTRY","49","26","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3245/CHENP/2008","24/06/2008","NANOPARTICLE ANTIBODY CONJUGATES","CHEMISTRY","86","30","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","339/DELNP/2007","12/01/2007","""A Process for Producing a Dicarboxylic Acid""","MECHANICAL","206","33","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3430/DELNP/2007","08/05/2007","""MACHINING TOOL""","MECHANICAL","15","10","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3629/DELNP/2004","18/11/2004","""RECOIL CONTROL DEVICE""","MECHANICAL","115","70","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3783/CHENP/2008","21/07/2008","""AQUEOUS DISPERSION FOR PROTECTING HUMAN SKIN FROM BROWNING AND AGING, COMPRISING BENZOPHENONE COMPOUND""","CHEMISTRY","51","11","19/04/2023"
"17/2016","22/04/2016","Kolkata","CONVENTION APPLICATION","379/KOL/2007","14/03/2007","IMAGE REGISTRATION USING LOCALLY-WEIGHTED FITTING","BIOMEDICAL","38","27","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3866/DELNP/2008","06/05/2008","""METHOD FOR THE PRODUCTION OF A HOT-ROLLED STEEL STRIP AND COMBINED CASTING AND ROLLING PLANT FOR CARRYING OUT THE METHOD""","METALLURGY","21","18","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","3893/KOLNP/2007","11/10/2007","A METHOD FOR PRODUCING AN EXTRACT OF GINKGO BILOBA HAVING A REDUCED CONTENT OF 4'-O-METHYL PYRIDOXINE AND BIFLAVONES","CHEMISTRY","18","3","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3976/DELNP/2007","25/05/2007","WIRELESS INTERACTIVE HEADSET","ELECTRONICS","157","140","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","4345/KOLNP/2008","27/10/2008","DEVICE FOR DEGASSING AND FILTERING PLASTIC MELTS","MECHANICAL","8","5","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4417/DELNP/2008","23/05/2008","""NATURAL HIGH-POTENCY SWEETENER COMPOSITONS WITH IMPROVED TEMPORAL PROFILE AND/OR FLAVOR PROFILE, METHODS FOR THEIR FORMULATION, AND USES""","FOOD","238","123","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","4418/KOLNP/2009","21/12/2009","METHOD OF ESTABLISHING A HRPD SIGNAL LINK","COMMUNICATION","41","20","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4529/CHENP/2008","27/08/2008","DRIVE-CONTROL APPARATUS FOR ELECTRIC DRIVE VEHICLE","ELECTRONICS","37","4","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4732/DELNP/2006","18/08/2006","""A PRESSURE RING ASSEMBLY SUITABLE FOR USE IN AN ELECTRIC ARC FURNACE""","MECHANICAL","38","28","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4755/CHENP/2006","26/12/2006","A SEMICONDUCTOR DEVICE","ELECTRONICS","28","20","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","485/CHENP/2007","05/02/2007","PASSENGER TRANSPORTION SYSTEM AND METHOD FOR OBTAINING TICKETS IN SUCH A SYSTEM","ELECTRONICS","28","16","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","4886/KOLNP/2007","17/12/2007","METHOD TO IMPROVE VOIP MEDIA FLOW QUALITY BY ADAPTING SPEECH ENCODER AND LQC BASED ON EDGE MCS","COMPUTER","33","28","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","4887/KOLNP/2007","17/12/2007","RETRANSMISSION PROTOCOL WITH TWO FEEDBACK MECHANISMS","ELECTRONICS","29","47","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","5022/KOLNP/2008","11/12/2008","NOVEL PHOSPHINIC ACIDS AND THEIR SULFUR DERIVATIVES AND METHODS FOR THEIR PREPARATION","CHEMISTRY","45","39","19/04/2023"
"17/2016","22/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","52/MUMNP/2011","11/01/2011","“A NATURAL ALLICIN TABLET AND PREPARATION METHOD THEREOF”","CHEMISTRY","18","9","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5310/CHENP/2009","09/09/2009","CIRCULAR BUFFER BASED RATE MATCHING","COMMUNICATION","45","30","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5320/CHENP/2009","09/09/2009","ESTIMATION OF THERMAL NOISE AND RISE-OVER-THERMAL IN A WIRELESS COMMUNICATION SYSTEM","ELECTRONICS","36","36","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5537/CHENP/2007","03/12/2007","INK-JET AUTHENTICATION MARK FOR A PRODUCT OR PRODUCT PACKAGING","MECHANICAL","38","11","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","581/DELNP/2006","03/02/2006","""SYRINGE ASSEMBLY HAVING DISABLING MECHANISM""","MECHANICAL","19","27","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5970/DELNP/2007","31/07/2007","""METHOD OF MODULAR POLE CONSTRUCTION AND ELONGATED MODULAR POLE STRUCTURE""","CIVIL","37","31","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5978/DELNP/2006","13/10/2006","""A MEMBRANE FOR THE TANGENTIAL FILTRATION OF A FLUID AND PROCESS FOR PREPARING THE SAID MEMBRANE""","CHEMISTRY","28","22","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","6177/DELNP/2006","23/10/2006","""VISCOELASTIC UPGRADING OF HEAVY OIL BY ALTERING ITS ELASTIC MODULUS BY TREATMENT WITH METALLO-PORPHYRINS""","CHEMISTRY","21","4","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","679/DELNP/2009","29/01/2009","""PHARMACEUTICAL COMPOSITIONS 457""","CHEMISTRY","15","15","19/04/2023"
"17/2016","22/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","7073/CHENP/2009","01/12/2009","METHOD, APPARATUS AND SYSTEM FOR OBTAINING LOGON INFORMATION","ELECTRONICS","17","17","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","764/KOLNP/2010","01/03/2010","DIGITAL BROADCASTING SYSTEM AND METHOD OF PROCESSING DATA IN DIGITAL BROADCASTING SYSTEM","ELECTRONICS","188","14","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","787/KOLNP/2007","05/03/2007","A METHOD FOR ENCRYPTING A WIRELESS TRANSMISSION AND A COMMUNICATION DEVICE","ELECTRONICS","42","14","19/04/2023"
"17/2016","22/04/2016","Kolkata","CONVENTION APPLICATION","841/KOL/2008","07/05/2008","A METHOD AND SYSTEM OF DETERMINING WHETHER A FAULT CONDITION OF AN INTAKE AIR TEMPERATURE(IAT) SENSOR OF AN ENGINE IS PRESENT","MECHANICAL","21","14","19/04/2023"
"17/2016","22/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","856/KOLNP/2008","27/02/2008","PHOTO DEGRADABLE CHEWING GUM COMPOSITION AND METHOD OF PREPARING IT","CHEMISTRY","77","20","19/04/2023"
"17/2016","22/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","8849/DELNP/2007","16/11/2007","""DOUBLE-CHAMBER MIXING DEVICE FOR VISCOUS PHARMACEUTICAL SUBSTANCES""","MECHANICAL","14","15","19/04/2023"
"17/2016","22/04/2016","Mumbai","ORDINARY APPLICATION","893/MUM/2008","21/04/2008","""PROCESS FOR DEVELOPMENT OF HIGH RESISTANCE AUSTENITIC STAINLESS STEEL""","CHEMISTRY","9","7","19/04/2023"
"17/2016","22/04/2016","Kolkata","CONVENTION APPLICATION","985/KOL/2006","27/09/2006","HYBRID POWERTRAIN HAVING AN ELECTRICALLY VARIABLE TRANSMISSION AND ENGINE VALVE CONTROL","MECHANICAL","31","15","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","00830/DELNP/2003","28/05/2003","""A METHOD IN AN ACCESS NETWORK CONTROLLER OF A DATA""","ELECTRONICS","22","20","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","10165/DELNP/2011","22/12/2011","""METHOD FOR PREPARING FLUORINE COMPOUNDS""","CHEMISTRY","17","13","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1043/DELNP/2010","16/02/2010","""PROCESS FOR THE GENERATION OF A SYNTHESIS GAS""","CHEMISTRY","16","23","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","10462/DELNP/2008","17/12/2008","""FLAME RETARDANT THERMOPLASTIC COMPOSITION""","POLYMER","26","9","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","106/DELNP/2007","04/01/2007","""TELECOMMUNICATIONS APPARATUS AND METHOD""","ELECTRONICS","33","25","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","1078/DEL/2008","28/04/2008","""VEHICLE BODY""","MECHANICAL","17","9","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1078/DELNP/2012","06/02/2012","""PROCESS AND APPARATUS FOR RECOVERING PRODUCTS FROM TWO REACTORS""","CHEMISTRY","36","10","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","110/DELNP/2003","29/01/2003","""METHOD OF PREPARING AMMONIUM METHOCARBONATE""","CHEMISTRY","33","31","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1113/MUM/2008","26/05/2008","COMBINED MEASLES-HUMAN PAPILLOMA VACCINE FOR THERAPEUTIC AND PROPHYLACTIC USE","CHEMISTRY","58","41","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","112/MUMNP/2010","19/01/2010","AN N-DIMENSION ADDRESSABLE MEMORY","ELECTRONICS","21","20","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","113/DEL/2007","18/01/2007","""WATER PRUFICATION SYSTEM""","MECHANICAL","18","9","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1130/MUMNP/2011","02/06/2011","PROCESS FOR MANUFACTURING CALCIUM CARBONATE MATERIALS HAVING A PARTICLE SURFACE WITH IMPROVED ADSORPTION PROPERTIES","CHEMISTRY","61","42","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1147/MUM/2007","18/06/2007","REAR FOG LAMP ASSEMBLY WITH A MULTIFOCAL HOUSING FOR A VEHICLE","MECHANICAL","16","10","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","1156/DEL/2008","09/05/2008","AN APPARATUS AND METHOD FOR CONTINUOUSLY MOVING FLEXIBLE CONTAINERS FROM A ROTARY MACHINE TO A CONVEYOR","MECHANICAL","20","10","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1177/MUM/2009","05/05/2009","“DYNAMIC ENERGY SAVING MECHANISM FOR ACCESS  POINTS”","ELECTRONICS","42","20","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","119/DEL/2008","15/01/2008","""FUEL PUMP LAYOUT STRUCTURE IN MOTORCYCLE""","MECHANICAL","33","4","19/04/2023"
"18/2016","29/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","1229/CHENP/2009","04/03/2009","SEALING STRUCTURE FOR FLUID PRESSURE DEVICE","MECHANICAL","33","10","19/04/2023"
"18/2016","29/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","1306/CHENP/2010","08/03/2010","LABELING AND PREPARATION DEVICE FOR TEST TUBES","CHEMISTRY","29","11","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1312/MUMNP/2012","28/05/2012","METHOD FOR TREATING WASTE","CHEMISTRY","8","7","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1352/MUM/2006","25/08/2006","ANTIMICROBIAL DERIVATIVES OF ANACARDIC ACID AND PROCESS FOR PREPARING THE SAME","CHEMISTRY","25","12","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1426/MUM/2011","09/05/2011","""A NUCLEIC ACID CONSTRUCT FOR GENE EXPRESSION""","BIOTECHNOLOGY","16","15","19/04/2023"
"18/2016","29/04/2016","Chennai","CONVENTION APPLICATION","1441/CHE/2009","18/06/2009","DRIVE CIRCUIT AND METHOD FOR INVERTERS OF WIND ENERGY INSTALLATIONS","ELECTRICAL","35","13","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","146/MUM/2012","16/01/2012","TRANSNASAL MICROEMULSION OF AN ANTISPASTIC AGENT","CHEMISTRY","22","9","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1475/MUMNP/2011","14/07/2011","CO-DOPED YSZ ELECTROLYTES FOR SOLID OXIDE FUEL CELL STACKS","CHEMISTRY","46","20","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1505/MUMNP/2010","12/07/2010","PROCESS FOR PRODUCING  BIOETHANOL FROM AA LIGNOCELLULOSIC MATERIAL","TEXTILE","12","8","19/04/2023"
"18/2016","29/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1506/KOLNP/2006","02/06/2006","A STAINLESS STEEL STRIP COATED WITH A METALLIC LAYER","CHEMISTRY","18","12","19/04/2023"
"18/2016","29/04/2016","Chennai","ORDINARY APPLICATION","1583/CHE/2007","20/07/2007","NOVEL TECHNIQUE FOR HYPERSONIC DRAG CONTROL USING HEAT ADDITION IN THE SHOCK LAYER","MECHANICAL","11","11","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","159/DEL/2004","04/02/2004","""VENTILATION ELEMENT FOR A COOLER""","MECHANICAL","14","9","19/04/2023"
"18/2016","29/04/2016","Delhi","ORDINARY APPLICATION","1593/DEL/2004","25/08/2004","""A METHOD OF REACTIVE DYEING OF JUTE FABRIC BY TWO-STEP-TWO-BATH OPERATION""","TEXTILE","14","3","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1619/DELNP/2012","22/02/2012","""MAINTAINING LOWERED CO IN A CO2 PRODUCT STREAM IN A PROCESS FOR TREATING SYNTHESIS GAS""","CHEMISTRY","24","10","19/04/2023"
"18/2016","29/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","1643/CHENP/2008","02/04/2008","A METHOD FOR CONTROLLING A MECHANICALLY COMMUTATED ELECTRIC MOTOR","ELECTRONICS","16","9","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1658/MUM/2009","17/07/2009","MULTI-STATOR AND MULTI-ROTOR INDUCTION MOTOR","ELECTRICAL","21","13","19/04/2023"
"18/2016","29/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1664/KOLNP/2007","10/05/2007","AN OPHTHALMIC OIL-IN-WATER EMULSION","CHEMISTRY","21","19","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1734/MUM/2009","29/07/2009","HERBICIDAL COMBINATION","CHEMISTRY","30","22","19/04/2023"
"18/2016","29/04/2016","Delhi","ORDINARY APPLICATION","1752/DEL/2005","06/07/2005","""A METHOD FOR FABRICATING ANNULAR TRUNCATED CONE ASSEMBLY""","MECHANICAL","14","5","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1777/MUMNP/2011","25/08/2011","""ELECTROBLOTTING CASETTE WITH MANUALLY RELEASABLE ELECTRODES OF ADJUSTABLE SPACING""","CHEMISTRY","22","12","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1793/MUMNP/2007","29/10/2007","HIGH STARCH LIGHT WEIGHT GYPSUM WALLBOARD","CHEMISTRY","25","23","19/04/2023"
"18/2016","29/04/2016","Chennai","ORDINARY APPLICATION","1897/CHE/2008","06/08/2008","A PROCESS FOR THE PREPARATION OF ALCOHOL FROM DAMAGED RICE GRAINS","FOOD","19","10","19/04/2023"
"18/2016","29/04/2016","Chennai","ORDINARY APPLICATION","1927/CHE/2009","13/08/2009","A SIMPLE PROTOCOL FOR ISOLATION OF UNDEGRADED TOTAL RNA FROM EUCALYPTUS AND CASUARINA AND cDNA SYNTHESIS FROM UNPURIFIED RNA","BIOTECHNOLOGY","26","5","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1944/MUMNP/2008","10/09/2008","METHOD AND TOOL FOR MANUFACTURING OF BUILD UP PRODUCTS","MECHANICAL","24","15","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","1966/MUM/2006","30/11/2006","A PROCESS FRO PREPARING CRYSTALLINE IVABRADINE HYDROCHLORIDE","CHEMISTRY","34","26","19/04/2023"
"18/2016","29/04/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1986/DELNP/2008","07/03/2008","ABSENCE ASSISTANCE SYSTEM FOR MULTIMEDIA ENABLED COMMUNICATION SYSTEM","ELECTRONICS","19","13","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2033/MUMNP/2009","30/10/2009","“TRUNCATED VARIANT OF THE MAMMALIAN TARGET FOR RAPAMYCIN (MTOR) PROTEIN”","BIOTECHNOLOGY","77","17","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","2078/MUM/2007","19/10/2007","STABLE PHARMACEUTICAL COMPOSITIONS OF CALCITRIOL AND MINERAL SUPPLEMENTS","CHEMISTRY","34","38","19/04/2023"
"18/2016","29/04/2016","Chennai","ORDINARY APPLICATION","2114/CHE/2006","15/11/2006","HERBAL COLA AS READY TO SERVE SOFT DRINK","FOOD","2","1","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","212/MUM/2010","27/01/2010","COMPLEXED ANTIBODY-SUBSTRATE NANO-PARTICULATES FOR BINDING OF CHROMATIN FRAGMENTS","BIOTECHNOLOGY","42","18","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","2123/DEL/2008","09/09/2008","REAR PART STRUCTURE OF VEHICLE BODY","MECHANICAL","26","6","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2154/MUMNP/2009","18/11/2009","“CLOCK AND CONTROL SIGNAL GENERATION FOR HIGH PERFORMANCE MEMORY DEVICES”","ELECTRONICS","34","34","19/04/2023"
"18/2016","29/04/2016","Mumbai","CONVENTION APPLICATION","216/MUM/2010","27/01/2010","PORTABLE ELECTRONIC DEVICE AND ANTENNA THEREOF","ELECTRICAL","19","22","19/04/2023"
"18/2016","29/04/2016","Mumbai","ORDINARY APPLICATION","2190/MUM/2011","02/08/2011","""A NANOCOCHLEATE -NANOSPHERE COMPLEX""","CHEMISTRY","36","17","19/04/2023"
"18/2016","29/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2215/CHENP/2008","05/05/2008","METHOD AND APPARATUS FOR INITIALIZING A SECURE ELEMENT IN A WIRELESS TERMINAL","ELECTRONICS","36","40","19/04/2023"
"18/2016","29/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2250/CHENP/2007","24/05/2007","METHOD AND APPARATUS FOR THICKENING LIME MUD IN A DISC FILTER","MECHANICAL","16","18","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","2291/DEL/2008","01/10/2008","""STEAM VALVE AND GENERATOR SET""","MECHANICAL","39","11","19/04/2023"
"18/2016","29/04/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2407/CHENP/2008","14/05/2008","DEVICE FOR CHOPPING FOOD, IN PARTICULAR PIECES OF ICE","MECHANICAL","30","10","19/04/2023"
"18/2016","29/04/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","253/MUMNP/2008","12/02/2008","A METHOD TO EXTEND THE PHYSICAL REACH OF AN INFINIBAND NETWORK","COMMUNICATION","31","41","19/04/2023"
"18/2016","29/04/2016","Delhi","ORDINARY APPLICATION","2583/DEL/2007","10/12/2007","""OPHTHALMIC COMPOSITION COMPRISING PHENYLEPHRINE""","CHEMISTRY","11","21","19/04/2023"
"18/2016","29/04/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2713/KOLNP/2009","27/07/2009","A METHOD FOR PRODUCING A SOLID LIGAND-MODIFIED POLY OXO-HYDROXY METAL ION MATERIAL","CHEMISTRY","91","59","19/04/2023"
"18/2016","29/04/2016","Delhi","CONVENTION APPLICATION","2717/DEL/2005","10/10/2005","""HANDLE LOCK DEVICE PROTECTIVE STRUCTURE OF MOTORCYCLE""","MECHANICAL","35","4","19/04/2023"
