PUBLICATION_NUMBER,PUBLICATION_DATE,IPO_LOCATION,APPLICATION_TYPE_DESC,APPLICATION_NUMBER,DATE_OF_FILING,TITLE_OF_INVENTION,FIELD_OF_INVENTION,NO_OF_PAGES,NO_OF_CLAIMS,DATE_UPDATED_d_m_y
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,28/08/2018,BIOLOGICALLY ACTIVE CANNABIDIOL ANALOGS,CHEMISTRY,59,16,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,10/9/2018,SECONDARY SERVING CELL SELECTION FOR A WIRELESS COMMUNICATION  DEVICE,COMMUNICATION,29,24,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,20/09/2018,METER ELECTRONICS FOR TWO OR MORE METER ASSEMBLIES,PHYSICS,15,15,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,9/10/2018,OVER-VOLTAGE PROTECTION SYSTEMS AND METHODS,ELECTRONICS,18,20,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,7/11/2018,ADAPTIVE RELAYING IN A NON-ORTHOGONAL MULTIPLE ACCESS (NOMA) COMMUNICATION SYSTEM,COMMUNICATION,46,23,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,7/11/2018,VARIABLE-LENGTH CODING IN A NOMA-BASED COMMUNICATION SYSTEM,COMMUNICATION,38,19,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,16/11/2018,ELECTRONIC DEVICE SUPPORTING FINGERPRINT VERIFICATION AND METHOD FOR OPERATING THE SAME,ELECTRONICS,70,18,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,19/11/2018,DISSOLVABLE MICRO-INGREDIENT CONTAINERS AND METHODS FOR PREPARING ANIMAL FEEDS USING SUCH CONTAINERS,FOOD,15,42,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,26/11/2018,SELECTIVE HYDROGENATION CATALYST COMPRISING AN EXTRUDED SUPPORT,CHEMISTRY,24,15,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,27/11/2018,AIR SPINNING MACHINE AND A METHOD FOR PRODUCING A YARN,TEXTILE,18,13,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,4/12/2018,WIND TURBINE BLADE WITH IMPROVED GLUE JOINT AND RELATED METHOD,MECHANICAL,19,15,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,17/12/2018,METHOD AND DEVICE FOR SYNCHRONIZATION,COMMUNICATION,19,25,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01847E+11,21/12/2018,QUALITY CONTROL STATION FOR A SHEET ELEMENT PROCESSING MACHINE AND ILLUMINATION UNIT FOR THE QUALITY CONTROL STATION,PHYSICS,10,13,19/04/2023
May-23,3/2/2023,Chennai,DIVISIONAL PCT NATIONAL PHASE APPLICATION,2.01848E+11,27/04/2018,DISPLAY SYSTEM WITH FRAME REUSE USING DIVIDED MULTI-CONNECTOR ELEMENT DIFFERENTIAL BUS CONNECTOR,ELECTRONICS,61,8,19/04/2023
May-23,3/2/2023,Chennai,DIVISIONAL PCT NATIONAL PHASE APPLICATION,2.01848E+11,12/7/2018,CATALYSTS FOR TREATING TRANSIENT NOX EMISSIONS,CHEMISTRY,44,24,19/04/2023
May-23,3/2/2023,Chennai,DIVISIONAL PCT NATIONAL PHASE APPLICATION,2.01848E+11,21/11/2018,SYSTEM AND TOOLS FOR ENHANCED 3D AUDIO AUTHORING AND RENDERING,ELECTRONICS,80,2,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2019/DEL/2015,3/7/2015,SPLIT BEARER ENHANCEMENT FOR MULTI-CONNECTIVITY,COMMUNICATION,38,28,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.01911E+11,30/07/2019,AIR INTAKE MANIFOLD STRUCTUREFOR UNIFORM DISTRIBUTION OF EGR FLOW,MECHANICAL,21,9,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.01911E+11,9/10/2019,A COMPOSITE SCAFFOLD AND METHOD OF PREPARATION THEREOF,CHEMISTRY,42,9,19/04/2023
May-23,3/2/2023,Delhi,CONVENTION APPLICATION,2.01914E+11,22/01/2019,SEAT FRAME FOR SADDLED VEHICLE,MECHANICAL,24,10,19/04/2023
May-23,3/2/2023,Delhi,CONVENTION APPLICATION,2.01914E+11,5/3/2019,A WATER TREATMENT SYSTEM AND A WORKING MEDIUM,CHEMISTRY,30,9,19/04/2023
May-23,3/2/2023,Delhi,CONVENTION APPLICATION,2.01914E+11,26/03/2019,"PHOTOSENSITIVE RESIN COMPOSITION, TWO-PACK PHOTOSENSITIVE RESIN COMPOSITION, DRY FILM AND PRINTED WIRING BOARD",POLYMER,51,12,19/04/2023
May-23,3/2/2023,Delhi,CONVENTION APPLICATION,2.01914E+11,1/11/2019,MOTOR FOR ELECTRIC VEHICLE,ELECTRICAL,29,13,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,11/1/2019,METHOD FOR AROMATIC FLUORINATION,CHEMISTRY,10,10,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,21/01/2019,“ MICROBIAL CAROTENOID COMPOUNDS AND COMPOSITIONS THEREOF”,CHEMISTRY,29,18,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,24/01/2019,METHOD AND APPARATUS FOR PRODUCING PRESSED COMPONENT,MECHANICAL,47,17,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,6/2/2019,SUBLINGUAL PHARMACEUTICAL COMPOSITION OF EDARAVONE AND (+)-2-BORNEOL,CHEMISTRY,34,11,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,11/2/2019,APPARATUS AND METHOD FOR THERMALLY DE-MANUFACTURING TIRES AND OTHER WASTE PRODUCTS,POLYMER,25,27,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,10/4/2019,HIGH FLOW HETEROPHASIC POLYPROPYLENE COPOLYMERS WITH IMPROVED MECHANICAL AND OPTICAL PROPERTIES,POLYMER,37,16,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,22/04/2019,SWITCHING FROM ONE OFDM MODE TO ANOTHER,COMMUNICATION,17,21,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,24/04/2019,POLYMER COMPOSITION,POLYMER,22,15,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,26/04/2019,ROAST AND GROUND COFFEE POWDER AND METHODS OF MAKING THEREOF,FOOD,18,16,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,21/05/2019,COPOLYMERS AND THE USE OF SAME IN CLEANING AGENT COMPOSITIONS,POLYMER,52,18,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,22/05/2019,BRANCHED POLYIMIDE COMPOSITIONS METHOD OF MANUFACTURE AND USES THEREOF,POLYMER,36,15,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,11/6/2019,POLYMER COMPRISING CERTAIN LEVEL OF BIO-BASED CARBON,POLYMER,67,15,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,12/11/2019,"""METHOD FOR MANUFACTURING 14-BIS(4-PHENOXYBENZOYLBENZENE) USING SUBSTANTIALLY NON-HYDROLYZED TEREPHTHALOYL CHLORIDE""",CHEMISTRY,26,15,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,21/11/2019,"""METHOD FOR THE SYNTHESIS OF AN N-ACYL COMPOUND WITHOUT THE USE OF ORGANIC SOLVENT OR ACID CHLORIDE""",CHEMISTRY,21,9,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,5/12/2019,SILOLE AND GERMOLE FUSED RING PHOTOCHROMIC COMPOUNDS,CHEMISTRY,69,15,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.01917E+11,17/12/2019,LEVODOPA INFUSION SOLUTION,CHEMISTRY,88,171,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.01921E+11,10/1/2019,TURBULATOR FOR  HEAT EXCHANGERS AND REACTORS,MECHANICAL,15,5,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.01921E+11,31/01/2019,"""SYNERGISTIC NUTRITIONAL COMPOSITIONS FOR TREATING IRON DEFICIENCY ANEMIA""",CHEMISTRY,37,13,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.01921E+11,30/03/2019,A METHOD OF MANUFACTURING OF 6XXX SERIES ALUMINIUM ALLOY COMPONENTS,FOOD,25,12,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.01921E+11,3/4/2019,SYSTEM AND METHOD FOR IDENTIFICATION OF NUMBER OF CLUSTERS NEEDED FOR BRAIN TUMOR DETECTION,COMPUTER,29,10,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.01921E+11,13/09/2019,A SYSTEM FOR IN-SITU GAS ANALYSIS,ELECTRICAL,29,16,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,16/01/2019,BAG PRESS FEEDER ASSEMBLY,CHEMISTRY,11,21,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,23/01/2019,LEAVENING AGENT,CHEMISTRY,46,18,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,20/03/2019,PREPARATION METHOD OF ANTI-LIQUID COATING WITH MULTILAYER,CHEMISTRY,19,10,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,24/04/2019,PERSONAL CARE COMPOSITIONS COMRISING SURFACE-MODIFIED PARTICLES AND NON-VOLATILE FUNCTIONALISED SILICONE,CHEMISTRY,19,13,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,14/06/2019,PERSONAL CARE COMPOSITIONS WITH CYSTINE,CHEMISTRY,31,10,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,3/10/2019,APPARATUS AND METHOD FOR RECOVERY OF SURFACTANTS,CHEMISTRY,16,15,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,27/11/2019,"NUCLEATING AGENTS, METHODS FOR THEIR PRODUCTION, AND ASSOCIATED POLYMER COMPOSITIONS",POLYMER,41,20,19/04/2023
May-23,3/2/2023,Kolkata,ORDINARY APPLICATION,2.01931E+11,30/01/2019,"BANDAGING TECHNIQUE FOR HIGH SPEED, SURFACE MOUNTED, PERMANENT MAGNET ROTOR ELECTRICAL MACHINES USING POLY-GLASS TAPE",ELECTRICAL,14,9,19/04/2023
May-23,3/2/2023,Kolkata,ORDINARY APPLICATION,2.01931E+11,7/2/2019,BIPHASIC FRACTIONATION MEDIATED EXTRACTION AND PURIFICATION PROCESS OF CLERODIN,BIOTECHNOLOGY,18,9,19/04/2023
May-23,3/2/2023,Kolkata,ORDINARY APPLICATION,2.01931E+11,25/07/2019,METHOD AND COMPOSITION OF UNIQUE MUSHROOM SAMOSA,FOOD,13,6,19/04/2023
May-23,3/2/2023,Kolkata,ORDINARY APPLICATION,2.01931E+11,30/09/2019,A SYSTEM FOR DETERMINING HEALTH CONDITION OF BRAIN,BIOMEDICAL,17,9,19/04/2023
May-23,3/2/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.01937E+11,26/02/2019,METHOD OF PRODUCING AN ALUMINA DISPERSIBLE AT A PH GREATER THAN 8,CHEMISTRY,9,15,19/04/2023
May-23,3/2/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.01937E+11,23/11/2019,PROCESS FOR THE PREPARATION OF A NOVEL UMECLIDINIUM SYNTHESIS INTERMEDIATE,CHEMISTRY,14,12,19/04/2023
May-23,3/2/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.01937E+11,17/12/2019,COMPOUNDS USEFUL IN INHIBITING HUMAN TREFOIL FACTOR 3,CHEMISTRY,138,28,19/04/2023
May-23,3/2/2023,Kolkata,DIVISIONAL PCT NATIONAL PHASE APPLICATION,2.01938E+11,30/03/2019,APPARATUS AND METHOD FOR TRANSMITTING WIRELESS POWER,ELECTRICAL,45,9,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,8/2/2019,A MULTIMODALITY STIMULATION DEVICE FOR NEUROLOGICAL DISORDERS,FOOD,13,5,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,19/03/2019,AN IMPROVED PROCESS FOR THE PREPARATION OF RUCAPARIB,CHEMISTRY,7,6,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,27/03/2019,“PROCESS FOR THE PREPARATION OF OBETICHOLIC ACID”,CHEMISTRY,20,7,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,31/05/2019,ISOBUTYL BENZENE AND A PROCESS FOR SYNTHESIS OF ISOBUTYL BENZENE BY USING A CATALYST,FOOD,39,13,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,21/08/2019,Antibiotic NSAID co-crystals,CHEMISTRY,42,18,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,18/12/2019,A PROCESS AND DEVICE FOR FABRICATION OF HIGH TEMPERATURE SUPERCONDUCTORS,ELECTRONICS,51,26,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,10/1/2019,ALLOCATION OF ALLOWED REGISTERED AREA,COMMUNICATION,22,13,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,1/2/2019,WIRELESS POWER TRANSMISSION/RECEPTION DEVICE AND METHOD USED IN ELECTRONIC APPARATUS,COMMUNICATION,121,15,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,5/2/2019,"DATA SENDING METHOD, SIGNALING SENDING METHOD, APPARATUS, AND SYSTEM",ELECTRONICS,38,80,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,15/02/2019,OPTICAL FIBER UNIT AND OPTICAL FIBER CABLE,PHYSICS,27,8,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,20/02/2019,SERINE PROTEASE VARIANTS AND POLYNUCLEOTIDES ENCODING SAME,BIOTECHNOLOGY,99,40,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,2/4/2019,CODEBOOK-BASED CHANNEL STATUS INFORMATION FEEDBACK METHOD AND DEVICE,ELECTRONICS,91,47,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,10/4/2019,SIGNALLING OF FREQUENCY-DOMAIN RESOURCE ASSIGNMENT,COMMUNICATION,79,34,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,16/04/2019,DEVICE AND METHOD FOR PROVIDING RESPONSE MESSAGE TO VOICE INPUT OF USER,ELECTRONICS,50,15,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,24/10/2019,SYSTEM AND METHOD FOR TRACKING OF CHEMICAL AND ODOR EXPOSURES,MECHANICAL,15,10,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,4/12/2019,QUICKLY DISINTEGRATING FOAM WAFER WITH HIGH MASS PER UNIT AREA,CHEMISTRY,29,19,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2020/MUMNP/2014,13/10/2014,INTERFERENCE MITIGATION BASED ON ADAPTIVE TIME DIVISION DUPLEXING (TDD) CONFIGURATIONS,COMMUNICATION,62,56,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.02011E+11,5/5/2020,ELECTRONIC THROTTLE POSITION DETECTING APPARATUS,MECHANICAL,23,12,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.02011E+11,18/07/2020,TEMPERATURE MEASUREMENT DEVICE AS A TOOL FOR PREDICTING THE STATE OF HEALTH OF AN ELECTROCHEMICAL SYSTEM,PHYSICS,14,3,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.02011E+11,9/12/2020,AN 8-LAYER ARCHITECTURE SYSTEM TO MEASURE DIGITAL RANKING ON SOCIAL MEDIA PLATFORMS,COMPUTER,43,4,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,7/2/2020,BICYCLIC INHIBITORS OF HISTONE DEACETYLASE,CHEMISTRY,40,6,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,1/6/2020,"DEHYDRATED COATING COMPOSITIONS IN SOLID FORM, PRODUCTION METHOD THEREOF, AND METHOD FOR REHYDRATING SAME",POLYMER,23,17,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,5/6/2020,ENHANCING CALCINED CLAY USE WITH INORGANIC BINDERS,CHEMISTRY,16,20,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,15/06/2020,REFRIGERATOR OIL AND HYDRAULIC FLUID COMPOSITION FOR REFRIGERATORS,POLYMER,29,5,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,6/7/2020,“A REACTION MIXTURE FOR MAKING A POLYISOCYANURATE (PIR) COMPRISING FOAM”,POLYMER,25,18,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,19/11/2020,IMPROVEMENT IN COPPER ELECTROREFINING,CHEMISTRY,78,41,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,23/11/2020,PROCESS FOR SYNTHESISING METHANOL,CHEMISTRY,18,13,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,3/12/2020,"ROLLER GROUPS FOR GRINDING DEVICES, GRINDING DEVICES, AND METHODS",CHEMISTRY,21,17,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,21/12/2020,METHOD FOR PRODUCING DIARYLPYRIDINE DERIVATIVES,CHEMISTRY,38,13,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,24/12/2020,UNINTERRUPTABLE POWER SUPPLY DEVICE,ELECTRICAL,19,6,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,30/12/2020,COATED OLEFIN-BASED POLYMERS WITH REDUCED BLOCKING,POLYMER,41,15,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,15/01/2020,A RELEASABLE TIE FOR MANAGING AND TYING ARTICLES,MECHANICAL,25,10,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,17/01/2020,DEVICE FOR AIM TRAINING,MECHANICAL,16,5,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,27/04/2020,METHOD FOR ESTABLISHING DYNAMIC DIGITAL IDENTITY,COMPUTER,46,21,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,28/09/2020,A MOUTH DISSOLVING FILM OF GRANISETRON HYDROCHLORIDE,CHEMISTRY,26,10,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,31/10/2020,ASH LEVEL DETECTOR IN HOPPERS/CONTAINERS,PHYSICS,18,10,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,16/12/2020,"SYSTEM, APPARATUS, AND METHOD FOR AUTOMATED GENETIC INHERITANCE PATTERN IDENTIFICATION AND COUNSELLING",BIOCHEMISTRY,68,26,19/04/2023
May-23,3/2/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,22/12/2020,A PROCESS FOR PREPARATION OF PIVALOYL CHLORIDE,CHEMISTRY,18,5,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,28/04/2020,SET CONTROL COMPOSITION FOR CEMENTITIOUS SYSTEMS,CHEMISTRY,38,15,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,31/05/2020,NITROCELLULOSE MEMBRANE COMPRISING NON-COVALENTLY ATTACHED ORGANIC NANOSTRUCTURED MOLECULE,BIOCHEMISTRY,34,18,19/04/2023
May-23,3/2/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,9/6/2020,RECYCLED PULP FIBER MANUFACTURING METHOD,TEXTILE,25,6,19/04/2023
May-23,3/2/2023,Kolkata,ORDINARY APPLICATION,2.02031E+11,13/11/2020,A BENEFIT AGENT DELIVERY SYSTEM,CHEMISTRY,28,15,19/04/2023
May-23,3/2/2023,Kolkata,CONVENTION APPLICATION,2.02034E+11,16/07/2020,ADDITIVE MANUFACTURING METHODS FOR FORMING HIGH-TEMPERATURE COMPOSITE STRUCTURES AND RELATED STRUCTURES,CHEMISTRY,40,20,19/04/2023
May-23,3/2/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02037E+11,5/2/2020,C1-C8 CARBOXYLIC ACID SALT SOLUTION FOR THE ABSORPTION OF CO2,CHEMISTRY,24,17,19/04/2023
May-23,3/2/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02037E+11,29/06/2020,"CORE-SHELL TYPE PARTICLE, DISPERSION AND POWDER",POLYMER,47,8,19/04/2023
May-23,3/2/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02037E+11,12/10/2020,MOLDING POWDER,POLYMER,24,10,19/04/2023
May-23,3/2/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02037E+11,3/12/2020,MULTILAYERED NONWOVEN FABRICS AND METHOD OF MAKING THE SAME,CHEMISTRY,31,20,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.02041E+11,4/1/2020,"DEVELOPMENT OF HYBRID POLYMER COMPOSITES REINFORCED WITH PROSOPIS JULIFLORA BARK FIBERS, PHOENIX PUSILLA LEAF FIBERS, GLASS FABRICS AND CARBON FABRICS",CHEMISTRY,17,7,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.02041E+11,14/08/2020,HEAVY LIFT DEVICE FOR PESTICIDE SPRAYING AND METHOD THEREOF,MECHANICAL,28,10,19/04/2023
May-23,3/2/2023,Chennai,ORDINARY APPLICATION,2.02041E+11,22/09/2020,SYSTEM AND METHOD FOR DATA SECURITY AND SECURED AUTHENTICATION,COMPUTER,28,10,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,2/4/2020,NANO-SENSOR FOR DETECTING GASEOUS COMPONENTS,PHYSICS,22,13,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,23/04/2020,DECORATIVE SHEET AND DECORATIVE MATERIAL USING SAME,POLYMER,35,10,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,3/9/2020,COMPOSITION COMPRISING THERMOASSOCIATIVE AND EXCHANGEABLE COPOLYMERS,POLYMER,85,13,19/04/2023
May-23,3/2/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,18/12/2020,PROCESS FOR OBTAINING SIZE-CALIBRATED TRI-CALCIUM ALUMINATE PARTICLES AND USE OF SUCH PARTICLES IN A PROCESS OF ALUMINA REFINING,CHEMISTRY,12,15,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,19/01/2021,A PROCESS FOR THE REMOVAL OF PHENOL USING GREEN EMULSION LIQUID MEMBRANE,CHEMISTRY,16,6,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,2/6/2021,CIVIL ENGINEERING WATER PUMP WITH GRID CONNECTED INTELLIGENT SOLAR SYSTEM FOR WATER MANAGEMENT,COMMUNICATION,28,7,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,5/6/2021,A PHARMACEUTICAL COMPOSITION CONTAINING MOLNUPIRAVIR AND THE PROCESS FOR PREPARATION THEREOF,CHEMISTRY,15,14,19/04/2023
May-23,3/2/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,6/10/2021,CARBON CAPTURING PLANT,MECHANICAL,17,10,19/04/2023
May-23,3/2/2023,Delhi,CONVENTION APPLICATION,2.02114E+11,5/8/2021,A COLORIMETRIC SENSOR FOR DETECTING OXYTOCIN AND A METHOD THEREOF,BIOTECHNOLOGY,30,10,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,12/1/2021,"ROLLER SET, GRINDING DEVICE AND METHOD FOR ADJUSTING THE GRINDING GAP OF A GRINDING DEVICE",CHEMISTRY,13,16,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,12/4/2021,"COMPOSITE RESIN COMPOSITION FOR FUEL TANK STEEL SHEET, COMPOSITE RESIN COATING STEEL SHEET USING SAME AND PRODUCING METHOD THEREOF",POLYMER,29,22,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,29/06/2021,POLYETHYLENE POWDER,POLYMER,49,12,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,12/7/2021,BIAXIALLY ORIENTED POLYPROPYLENE FILM WITH IMPROVED SURFACE PROPERTIES,POLYMER,39,15,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,13/07/2021,PLATY CHEMICAL HEAT-STORAGE OBJECT,POLYMER,17,8,19/04/2023
May-23,3/2/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,1/10/2021,BLACK ALUMINUM PIGMENT AND METHOD OF PRODUCING SAME,CHEMISTRY,33,7,19/04/2023
