"PUBLICATION_NUMBER","PUBLICATION_DATE","IPO_LOCATION","APPLICATION_TYPE_DESC","APPLICATION_NUMBER","DATE_OF_FILING","TITLE_OF_INVENTION","FIELD_OF_INVENTION","NO_OF_PAGES","NO_OF_CLAIMS","DATE_UPDATED_d_m_y"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","6559/CHENP/2011","13/09/2011","TETRAHYDRONAPHTHALEN-2-OL DERIVATIVES","CHEMISTRY","78","15","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","6606/DELNP/2011","29/08/2011","""LOW VOC HYDROCARBON DILUENT FOR CONSTRUCTION MATERIALS""","CHEMISTRY","25","20","19/04/2023"
"14/2018","06/04/2018","Chennai","ORDINARY APPLICATION","6628/CHE/2015","10/12/2015","A METHOD FOR INSTALLATION OF GLASS PANEL","COMPUTER","33","22","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","6628/CHENP/2008","02/12/2008","UNIVERSAL JOINT WITH COUPLING MECHANISM FOR DETACHABLY ENGAGING TOOL ATTACHMENTS","MECHANICAL","33","46","19/04/2023"
"14/2018","06/04/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","669/KOLNP/2004","21/05/2004","OILSEED PROCESSING","CHEMISTRY","30","31","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","6763/CHENP/2012","01/08/2012","EPOXIDATION PROCESS","CHEMISTRY","15","15","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","6777/CHENP/2011","20/09/2011","PROTEASE FOR WOUND CONDITIONING AND SKIN CARE","BIOCHEMISTRY","73","15","19/04/2023"
"14/2018","06/04/2018","Kolkata","CONVENTION APPLICATION","688/KOL/2008","08/04/2008","FEMALE ELEMENT FOR A CONNECTOR AND CONNECTOR COMPRISING SUCH A FEMALE ELEMENT","MECHANICAL","26","12","19/04/2023"
"14/2018","06/04/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","689/KOLNP/2013","12/03/2013","METHOD FOR PRODUCING METALLURGICAL COKE","CHEMISTRY","93","20","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","6891/DELNP/2009","27/10/2009","ADAPTIVE FILTERS  FOR FIBER OPTIC SENSORS","PHYSICS","33","24","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","691/CHENP/2010","04/02/2010","METHOD AND DEVICE FOR MONITORING A FUNCTION OF ROTATIONAL SPEED REGULATOR","MECHANICAL","15","11","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","6935/DELNP/2011","12/09/2011","""TWO - STAGE DRY FEED GASIFICATION SYSTEM AND PROCESS""","CHEMISTRY","23","21","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","6943/DELNP/2013","05/08/2013","ETHYLENE VINYL ALCOHOL BASED THERMOPLASTIC ELASTOMERS AND VULCANIZATES","POLYMER","38","20","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","6946/DELNP/2008","13/08/2008","""SLIDE VALVE WITH HOT GAS BYPASS PORT""","MECHANICAL","19","17","19/04/2023"
"14/2018","06/04/2018","Chennai","ORDINARY APPLICATION","696/CHE/2009","27/03/2009","HOLDER FOR HANDGRIP DEVICE","MECHANICAL","10","7","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7000/CHENP/2013","30/08/2013","METHOD FOR PRODUCING PRIMARY AMINES OBTAINED BY HOMOGENEOUSLY CATALYZED ALCOHOL AMINATION","CHEMISTRY","47","15","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7012/DELNP/2009","30/10/2009","POWER SUPPLIES FOR RF POWER AMPLIFER","ELECTRICAL","33","46","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7013/DELNP/2011","13/09/2011","“CHLORINATION OF SUCROSE-6-ESTERS”","CHEMISTRY","19","16","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7024/DELNP/2011","14/09/2011","""A MULTIPART FLUID SYSTEM AND A SYSTEM FOR REGIONAL CITRATE ANTICOAGULATION IN AN EXTRACORPOREAL BLOOD CIRCUIT""","BIOMEDICAL","27","25","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7030/CHENP/2009","30/11/2009","METHOD AND RF TRANSMITTER ARRANGEMENT FOR GENERATING RF FIELDS","PHYSICS","14","13","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7046/DELNP/2006","23/11/2006","""COATED CUTTING TOOL AND MANUFACTURING METHOD THEREOF.""","CHEMISTRY","48","25","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7053/CHENP/2010","01/11/2010","""STRETCHABLE CONDUCTIVE CONNECTOR""","ELECTRICAL","23","10","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7068/DELNP/2012","13/08/2012","PROCESS FOR PREPARING AN ALKENE","CHEMISTRY","26","15","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7073/CHENP/2011","30/09/2011","“DISPERSANTS FOR AGRICULTURAL APPLICATIONS”","CHEMISTRY","35","13","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7103/DELNP/2011","16/09/2011","""SELF-IGNITION RESISTANT THERMALLY-ACTIVATED CARBON""","CHEMISTRY","19","10","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7138/DELNP/2011","19/09/2011","""SUBMERGED NOZZLE FOR CONTINUOUS CASTING""","METALLURGY","31","4","19/04/2023"
"14/2018","06/04/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","720/KOLNP/2013","14/03/2013","ZINC-BASED METAL COATED STEEL SHEET","CHEMISTRY","117","6","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7220/CHENP/2011","05/10/2011","HYDROPYROLYSIS OF BIOMASS FOR PRODUCING HIGH QUALITY LIQUID FUELS","CHEMISTRY","19","21","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7235/DELNP/2010","13/10/2010","VIBRATION ISOLATING APPARATUS","MECHANICAL","43","5","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7245/CHENP/2011","07/10/2011","COSMETIC COMPOSITION COMPRISING A COLOURING MATERIAL,  COLOURING MATERIAL  AND COSMETIC TREATMENT METHOD","CHEMISTRY","36","24","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7264/DELNP/2008","26/08/2008","""PROCESS FOR PRODUCING SECURITY PAPERS, INTAGLIO PRINTING PRESS FOR IMPLEMENTING SAID PROCESS, AND SECURITY PAPER PRODUCED ACCORDING TO SAID PROCESS""","MECHANICAL","31","21","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7264/DELNP/2009","10/11/2009","""CLOSURE CAP FOR A CONTAINER FOR RECEIVING FLUIDS, PARTICULARLY AN ENTERAL NUTRIENT SOLUTION AND CONTAINER HAVING SUCH A CLOSURE CAP""","POLYMER","19","14","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7278/DELNP/2011","22/09/2011","""CONTINUOUS  CASTING MACHINE""","METALLURGY","24","1","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7285/CHENP/2010","11/11/2010","ROTARY ELECTRIC MACHINE","ELECTRICAL","64","21","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7290/CHENP/2011","10/10/2011","AQUEOUS DIRECT DYE FORMULATIONS","CHEMISTRY","18","10","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7315/DELNP/2011","23/09/2011","""METHOD FOR HYDROTHERMALLY CARBONIZING RENEWABLE RAW MATERIALS AND ORGANIC RESIDUAL PRODUCTS""","CHEMISTRY","45","11","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","733/CHENP/2007","20/02/2007","TRANSDERMAL DRUG DELIVERY DEVICE WITH TRANSLUCENT PROTECTIVE FILM","CHEMISTRY","23","20","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7339/DELNP/2011","23/09/2011","""CONCRETE WITH A LOW CLINKER CONTENT""","CHEMISTRY","46","13","19/04/2023"
"14/2018","06/04/2018","Kolkata","ORDINARY APPLICATION","734/KOL/2012","03/07/2012","HERBAL COMPOSITION AND MEDICAMENT THEREOF FOR TREATING EPILEPSY","CHEMISTRY","28","15","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7366/DELNP/2011","26/09/2011","""IMPROVED PROCESS""","CHEMISTRY","39","80","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7430/DELNP/2007","26/09/2007","""HEAT SHRINKABLE FOAMED SHEET""","MECHANICAL","67","46","19/04/2023"
"14/2018","06/04/2018","Mumbai","CONVENTION APPLICATION","747/MUM/2010","19/03/2010","""TRAILING ARM TYPE SUSPENSION""","MECHANICAL","31","7","19/04/2023"
"14/2018","06/04/2018","Kolkata","CONVENTION APPLICATION","748/KOL/2007","14/05/2007","METHOD FOR PRODUCING BLISTERS, STRIPS, POUCHES, TRAYS FOR VIALS AND THE LIKE","MECHANICAL","15","10","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7487/DELNP/2011","29/09/2011","""FLEXIBLE POLYMER""","POLYMER","10","8","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7570/DELNP/2013","27/08/2013","HIGHLY SATURATED NITRILE RUBBER COMPOSITION AND CROSSLINKED RUBBER","POLYMER","43","11","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7703/CHENP/2012","06/09/2012","A CURING AGENT COMPOSITION FOR WATER BASED EPOXY RESIN","POLYMER","24","12","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7730/DELNP/2010","01/11/2010","""SINGLE BRAKESHOE TEST (ELECTRICA) FOR ELEVATORS""","ELECTRICAL","32","16","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7895/DELNP/2011","13/10/2011","VINYL CHLORIDE- BASED RESIN EMULSION, WATER-BASED INK AND RECORDING PAPER""","POLYMER","26","13","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7900/DELNP/2009","03/12/2009","""A DEVICE FOR FASTENING SUPERIMPOSED ELEMENTS""","MECHANICAL","19","14","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7905/CHENP/2011","28/10/2011","SILENT CHAIN TRANSMISSION","MECHANICAL","45","13","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7924/CHENP/2010","07/12/2010","PROCESS FOR THE JOINT PRODUCTION OF SODIUM CARBONATE AND SODIUM BICARBONATE","CHEMISTRY","17","12","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","7948/CHENP/2010","08/12/2010","A VOLTAGE SOURCE CONVERTER","ELECTRICAL","25","11","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7949/DELNP/2011","14/10/2011","""METHODS OF USING FLULID LOSS ADDITIVES COMPRISING MICRO GELS""","CHEMISTRY","32","27","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","7980/DELNP/2009","07/12/2009","CAPSULE FOR PREPARING A BEVERAGE OR LIQUID FOOD FROM A SUBSTANCE","MECHANICAL","38","37","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8070/DELNP/2009","10/12/2009","""INSECT RESISTANT COTTON PLANTS AND METHODS FOR IDENTIFYING SAME""","BIOTECHNOLOGY","48","33","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8101/DELNP/2011","19/10/2011","""PYRETHROID COMPOUND, PREPARATION PROCESS AND USE THEREOF""","CHEMISTRY","17","10","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8140/DELNP/2009","14/12/2009","""MECHANISM FOR THE ALIGNED CLOSURE OF SLIDING DOORS, IN PARTICULAR FOR UNITS OF FURNITURE OR COMPARTMENTS WITH TWO OR MORE DOORS""","MECHANICAL","49","17","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8144/DELNP/2009","14/12/2009","""HIGH TEMPERATURE ROLL""","MECHANICAL","22","16","19/04/2023"
"14/2018","06/04/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","822/KOLNP/2010","04/03/2010","MULTI-LAYER CYCLIC REDUNDANCY CHECK CODE IN WIRELESS COMMUNICATION SYSTEM","ELECTRONICS","24","17","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","8220/CHENP/2010","16/12/2010","AN ENZYMATIC AND FERMENTATIVE PROCESS OF
 FORMING A SALT-ENHANCING INGREDIENT","BIOCHEMISTRY","27","17","19/04/2023"
"14/2018","06/04/2018","Delhi","DIVISIONAL PCT NATIONAL PHASE APPLICATION","8269/DELNP/2009","17/12/2009","“RECOMBINANT DELTA-ENDOTOXIN GENES ”","BIOTECHNOLOGY","83","11","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8271/DELNP/2011","24/10/2011","MEANS AND METHODS FOR THE DETERMINATION OF THE AMOUNT OF NEUROTOXIN POLYPEPTIDE AND OF ITS CATALYTIC AND PROTEOLYTIC ACTIVITIES","PHYSICS","76","13","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","828/DELNP/2010","08/02/2010","THREE-PHASE MULTI-WINDING DEVICE","ELECTRICAL","40","28","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8292/DELNP/2009","18/12/2009","""WEAR LINING ELEMENT AND AN ARRANGEMENT FOR THE ATTACHMENT OF SUCH""","MECHANICAL","16","19","19/04/2023"
"14/2018","06/04/2018","Delhi","CONVENTION APPLICATION","830/DEL/2009","21/04/2009","""PASSENGER CONVEYER""","MECHANICAL","15","6","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8384/DELNP/2008","06/10/2008","""DEVICE FOR CONVERING THE SOLAR ENERGY""","MECHANICAL","22","23","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8404/DELNP/2010","26/11/2010","""METHOD FOR PRODUCING A STRUCTURE ON A SURFACE OF A METAL WORKPIECE""","ELECTRICAL","17","7","19/04/2023"
"14/2018","06/04/2018","Kolkata","ORDINARY APPLICATION","856/KOL/2012","30/07/2012","A PROCESS FOR PRODUCING ALUMINA GRINDING MEDIA BALLS FOR COAL PULVERIZATION IN THERMAL POWER STATION","CHEMISTRY","21","8","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8570/DELNP/2010","02/12/2010","""METERED DOSE INHALER INCLUDING DOSE COUNTER AND LOCKOUT MECHANISM""","BIOMEDICAL","43","13","19/04/2023"
"14/2018","06/04/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","864/MUMNP/2010","28/04/2010","METHOD OF CONTROLLING TRANSMIT POWER OF UPLINK CHANNEL","ELECTRONICS","30","15","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","8686/CHENP/2012","10/10/2012","ARYLETHYNYL DERIVATIVES","CHEMISTRY","189","30","19/04/2023"
"14/2018","06/04/2018","Chennai","CONVENTION APPLICATION","870/CHE/2009","15/04/2009","OSCILLATING WEIGHT FOR AUTOMATICALLY WINDING A TIMEPIECE MOVEMENT","MECHANICAL","13","6","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8711/DELNP/2011","09/11/2011","""APPARATUS AND METHOD FOR REDUCTION OF A SOLID FEEDSTOCK""","CHEMISTRY","31","28","19/04/2023"
"14/2018","06/04/2018","Mumbai","ORDINARY APPLICATION","875/MUM/2012","28/03/2012","SYSTEM AND METHOD FOR PULSE-JET CLEANING OF BAG FILTERS","MECHANICAL","24","11","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8757/DELNP/2011","11/11/2011","""A METHOD FOR PROVIDING A SECONDARY OR TERTIARY AMINE""","CHEMISTRY","33","18","19/04/2023"
"14/2018","06/04/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","879/MUMNP/2009","04/05/2009","“MOLD SYSTEM FOR THE CASTING OF REACTIVE ALLOYS”","METALLURGY","27","36","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","8847/CHENP/2011","29/11/2011","PROCESS FOR PRODUCING GRANULES","CHEMISTRY","18","4","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","886/CHENP/2011","08/02/2011","SALICYLAMIDE DERIVATIVES AS NICOTINIC ALPHA 7 MODULATORS","NA","42","34","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8913/DELNP/2010","14/12/2010","NON-HORMONAL STEROID MODULATORS OF NF-KB FOR TREATMENT OF DISEASE","CHEMISTRY","79","17","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8930/DELNP/2011","16/11/2011","""FLAME RETARDANT THERMOPLASTIC COMPOSITION""","POLYMER","18","13","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8930/DELNP/2013","15/10/2013","A METHOD FOR PRODUCING MOLYBDENUM DIALKYLDITHIOCARBAMATE COMPOSITIONS","CHEMISTRY","28","11","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8936/DELNP/2008","23/10/2008","PROCESS FOR THE PREPARATION OF A HOT-MELT EXTRUDED LAMINATE","MECHANICAL","104","73","19/04/2023"
"14/2018","06/04/2018","Chennai","CONVENTION APPLICATION","896/CHE/2006","24/05/2006","PAGE EDGE CORRECTION SYSTEMS AND METHODS","ELECTRONICS","29","4","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","8977/DELNP/2008","24/10/2008","""DEVICE AND PROCESS FOR PRODUCING PELLETS FROM A PLASTIC MELT""","MECHANICAL","27","14","19/04/2023"
"14/2018","06/04/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","898/KOLNP/2013","01/04/2013","METHOD FOR REPAIRING WELDED PART OF  HOT DIP ZINC-ALUMINUM ALLOY COATED STEEL MATERIAL,  AND WELDED STRUCTURE","CHEMISTRY","23","6","19/04/2023"
"14/2018","06/04/2018","Kolkata","ORDINARY APPLICATION","902/KOL/2007","21/06/2007","POLYMER ELECTRODE FOR GLUTATHIONE DETECTION","BIOCHEMISTRY","19","22","19/04/2023"
"14/2018","06/04/2018","Kolkata","ORDINARY APPLICATION","907/KOL/2012","10/08/2012","STABLE FORMULATION","CHEMISTRY","27","33","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9101/DELNP/2008","30/10/2008","""WALL STRUCTURE WITH HOLLOW PLASTIC MODULES""","CIVIL","21","12","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","9128/CHENP/2011","07/12/2011","A METHOD FOR WIRELESS COMMUNICATION AT AN ACCESS POINT AND USER TERMINAL.","ELECTRONICS","48","91","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9207/DELNP/2013","25/10/2013","PROCESS FOR PREPARING EPISULFIDE COMPOUNDS","CHEMISTRY","256","20","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","9354/CHENP/2012","02/11/2012","HYDROGEN AND NITROGEN RECOVERY FROM AMMONIA PURGE GAS","CHEMISTRY","35","14","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","939/DELNP/2010","11/02/2010","""PROTEASOME INHIBITORS""","CHEMISTRY","35","5","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","9396/CHENP/2011","15/12/2011","A LITHOGRAPHIC PRINTING PLATE PRECURSOR","MECHANICAL","71","15","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9474/DELNP/2012","02/11/2012","LIQUID FORMULATIONS OF RUPATADINE FUMARATE","CHEMISTRY","27","29","19/04/2023"
"14/2018","06/04/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","953/MUMNP/2013","21/05/2013","IMPROVED PHARMACEUTICAL STARTER PELLETS","CHEMISTRY","32","14","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9634/DELNP/2012","07/11/2012","IMPLANT WITH ANTIMICROBIAL COATING","CHEMISTRY","24","11","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9643/DELNP/2012","07/11/2012","“ULTRA-HIGH IV POLYESTER FOR EXTRUSION BLOW MOLDING AND METHOD FOR ITS PRODUCTION”","POLYMER","39","24","19/04/2023"
"14/2018","06/04/2018","Delhi","CONVENTION APPLICATION","97/DEL/2011","17/01/2011","""LAUNDRY DETERGENT BAR COMPOSITION""","CHEMISTRY","19","10","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9704/DELNP/2008","21/11/2008","""ATMOSPHERIC RESOURCES EXPLORER""","MECHANICAL","58","10","19/04/2023"
"14/2018","06/04/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","974/MUMNP/2009","15/05/2009","APPARATUS AND METHODS FOR BOOSTING DYNAMIC RANGE IN DIGITAL IMAGES","ELECTRONICS","25","26","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","9784/CHENP/2011","26/12/2011","PROCESS FOR THE PREPARATION OF HYDROCARBONS FROM OXYGENATES","CHEMISTRY","17","7","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","9827/CHENP/2011","27/12/2011","PRECISION AXLE SPINDLE AND WHEEL END ASSEMBLY FOR HEAVY-DUTY VEHICLES","MECHANICAL","33","28","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9827/DELNP/2011","13/12/2011","""METHOD FOR PREPARING MICROCRYSTALLINE CELLULOSE""","POLYMER","18","10","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","983/CHENP/2009","20/02/2009","MOLDED,PLASTIC CLOSURE EXHIBITING ENHANCED COLUMN STRENGTH","MECHANICAL","10","12","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","9859/DELNP/2008","26/11/2008","""FIELD SEQUENCE DETECTOR, METHOD AND VIDEO DEVICE""","ELECTRONICS","41","48","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","9864/CHENP/2011","27/12/2011","HIGH SPEED DIVIDE-BY-TWO CIRCUIT","ELECTRONICS","28","25","19/04/2023"
"14/2018","06/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","988/DELNP/2011","10/02/2011","""NOVEL TRIAZOLOPYRIDINE COMPOUNDS""","CHEMISTRY","268","20","19/04/2023"
"14/2018","06/04/2018","Kolkata","CONVENTION APPLICATION","991/KOL/2005","31/10/2005","SPLIT SERIAL-PARALLEL HYBRID DUAL-POWER DRIVE SYSTEM","MECHANICAL","249","38","19/04/2023"
"14/2018","06/04/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","993/KOLNP/2013","09/04/2013","DRIED GYPSUM COMPOSITION AND GYPSUM-BASED COATING","CHEMISTRY","36","6","19/04/2023"
"14/2018","06/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","996/CHENP/2009","24/02/2009","STEREO TUBE COMPUTED TOMOGRAPHY","BIOMEDICAL","18","20","19/04/2023"
"15/2018","13/04/2018","Delhi","ORDINARY APPLICATION","1023/DEL/2001","04/10/2001","""STRUCTURE PACKING SYSTEM FOR REDUCED DISTILLATION COLUMN HEIGHT""","CHEMISTRY","20","12","19/04/2023"
"15/2018","13/04/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1024/CHENP/2011","14/02/2011","PLATE-LIKE BODY","PHYSICS","28","2","19/04/2023"
"15/2018","13/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10320/DELNP/2008","12/12/2008","“DISPENSER FOR DISPENSING TREATMENT PRODUCT ON HAND”","MECHANICAL","57","19","19/04/2023"
"15/2018","13/04/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","104/MUMNP/2011","20/01/2011","METHOD OF MANUFACTURING BLADE RUBBER AND WIPER BLADE","MECHANICAL","64","22","19/04/2023"
"15/2018","13/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10414/DELNP/2013","03/12/2013","CLEAR HAIR CARE COMPOSITION COMPRISING BASE OIL AND SILICONE","CHEMISTRY","17","10","19/04/2023"
"15/2018","13/04/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1054/KOLNP/2011","10/03/2011","WIND TURBINE BLADE PITCH CONTROL SYSTEM","MECHANICAL","15","11","19/04/2023"
"15/2018","13/04/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10688/DELNP/2012","07/12/2012","“POLYAMIDE AND POLYAMIDE COMPOSITION”","POLYMER","67","4","19/04/2023"
"15/2018","13/04/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","1103/MUMNP/2011","31/05/2011","PA method for producing an active ingredient-containing polyurethane
patch","CHEMISTRY","35","17","19/04/2023"
"15/2018","13/04/2018","Kolkata","CONVENTION APPLICATION","1117/KOL/2006","23/10/2006","A CUTTING TOOL INSERT INCLUDING CUBIC BORON NITRIDE","METALLURGY","12","9","19/04/2023"
